Flight Name,Expected Takeoff Time,Actual Takeoff Time,Delay Time,Flight Time,Airline,Departure Airport,Arrival Airport
UA109,1688141325,1688151105,9780,5458,United Airlines,LAX,ORD
UA109,1688161702,1688165477,3775,11185,United Airlines,ORD,MKE
UA109,1688180104,1688186014,5910,9035,United Airlines,MKE,ORD
UA109,1688203463,1688211741,8278,21044,United Airlines,ORD,MKE
UA109,1688242624,1688249054,6430,4834,United Airlines,MKE,ORD
UA109,1688257673,1688267442,9769,15271,United Airlines,ORD,MKE
UA109,1688288517,1688298096,9579,12381,United Airlines,MKE,ORD
UA109,1688313604,1688322386,8782,21209,United Airlines,ORD,MKE
UA109,1688348620,1688358445,9825,4322,United Airlines,MKE,ORD
UA109,1688372866,1688380879,8013,21370,United Airlines,ORD,MKE
UA109,1688409329,1688412717,3388,3910,United Airlines,MKE,LAX
UA109,1688420467,1688427026,6559,8808,United Airlines,LAX,ORD
UA109,1688443676,1688450871,7195,10203,United Airlines,ORD,MKE
UA109,1688471422,1688473829,2407,12552,United Airlines,MKE,LAX
UA109,1688486860,1688491835,4975,17857,United Airlines,LAX,ORD
UA109,1688519431,1688522788,3357,21505,United Airlines,ORD,MKE
UA109,1688553109,1688560601,7492,7322,United Airlines,MKE,LAX
UA109,1688575967,1688586537,10570,9862,United Airlines,LAX,ORD
UA109,1688597495,1688605052,7557,10924,United Airlines,ORD,MKE
UA109,1688619284,1688629598,10314,9283,United Airlines,MKE,SFO
UA109,1688647537,1688655299,7762,14292,United Airlines,SFO,LAX
UA109,1688674704,1688677356,2652,18638,United Airlines,LAX,SFO
UA109,1688703572,1688711919,8347,18233,United Airlines,SFO,LAX
UA109,1688731150,1688736622,5472,4849,United Airlines,LAX,ORD
UA109,1688741953,1688749230,7277,7783,United Airlines,ORD,MKE
UA109,1688766415,1688776636,10221,18284,United Airlines,MKE,ORD
UA109,1688802307,1688804273,1966,5323,United Airlines,ORD,MKE
UA109,1688814273,1688816204,1931,15540,United Airlines,MKE,LAX
UA109,1688837550,1688845804,8254,20808,United Airlines,LAX,ORD
UA109,1688876196,1688882572,6376,9251,United Airlines,ORD,MKE
UA109,1688901399,1688910192,8793,9921,United Airlines,MKE,ORD
UA109,1688928659,1688934667,6008,8762,United Airlines,ORD,MKE
UA109,1688954075,1688957384,3309,8536,United Airlines,MKE,SFO
UA109,1688976681,1688980690,4009,7345,United Airlines,SFO,ORD
UA109,1688997284,1689005379,8095,13515,United Airlines,ORD,MKE
UA109,1689027536,1689034333,6797,12656,United Airlines,MKE,LAX
UA109,1689050845,1689059671,8826,4990,United Airlines,LAX,SFO
UA109,1689074843,1689082508,7665,21051,United Airlines,SFO,ORD
UA109,1689109720,1689112417,2697,7474,United Airlines,ORD,MKE
UA109,1689123089,1689126390,3301,10625,United Airlines,MKE,ORD
UA109,1689145725,1689150593,4868,8783,United Airlines,ORD,MKE
UA109,1689169702,1689173057,3355,10623,United Airlines,MKE,SFO
UA109,1689192784,1689195240,2456,8227,United Airlines,SFO,ORD
UA109,1689208103,1689211354,3251,12282,United Airlines,ORD,MKE
UA109,1689233126,1689243337,10211,20596,United Airlines,MKE,ORD
UA109,1689269211,1689272253,3042,11727,United Airlines,ORD,MKE
UA109,1689289923,1689296666,6743,8185,United Airlines,MKE,LAX
UA109,1689313004,1689315250,2246,14501,United Airlines,LAX,SFO
UA109,1689331974,1689342254,10280,14847,United Airlines,SFO,ORD
UA109,1689360498,1689366233,5735,17986,United Airlines,ORD,MKE
UA109,1689387066,1689393270,6204,19208,United Airlines,MKE,LAX
UA109,1689413923,1689420716,6793,19080,United Airlines,LAX,ORD
UA109,1689448462,1689450536,2074,3938,United Airlines,ORD,MKE
UA109,1689457848,1689466404,8556,5886,United Airlines,MKE,ORD
UA109,1689480849,1689487405,6556,4962,United Airlines,ORD,MKE
UA109,1689493653,1689497079,3426,6532,United Airlines,MKE,SFO
UA109,1689509895,1689512951,3056,12532,United Airlines,SFO,LAX
UA109,1689534626,1689542462,7836,5548,United Airlines,LAX,SFO
UA109,1689556077,1689564547,8470,4961,United Airlines,SFO,ORD
UA109,1689572236,1689575552,3316,21159,United Airlines,ORD,MKE
UA109,1689598596,1689607003,8407,6693,United Airlines,MKE,LAX
UA109,1689619780,1689626796,7016,4166,United Airlines,LAX,SFO
UA109,1689640830,1689651168,10338,11883,United Airlines,SFO,LAX
UA109,1689671053,1689675093,4040,21101,United Airlines,LAX,SFO
UA109,1689702683,1689708778,6095,21461,United Airlines,SFO,LAX
UA109,1689730755,1689736448,5693,3901,United Airlines,LAX,ORD
UA109,1689743407,1689749933,6526,17943,United Airlines,ORD,MKE
UA109,1689768777,1689776629,7852,8388,United Airlines,MKE,LAX
UA109,1689787311,1689793038,5727,7461,United Airlines,LAX,ORD
UA109,1689808910,1689819491,10581,5138,United Airlines,ORD,MKE
UA109,1689825063,1689828414,3351,4006,United Airlines,MKE,LAX
UA109,1689841665,1689844155,2490,9442,United Airlines,LAX,ORD
UA109,1689855765,1689858983,3218,9101,United Airlines,ORD,MKE
UA109,1689877882,1689888250,10368,13418,United Airlines,MKE,LAX
UA109,1689911331,1689921802,10471,10032,United Airlines,LAX,ORD
UA109,1689932799,1689937588,4789,17050,United Airlines,ORD,MKE
UA109,1689957237,1689963591,6354,14108,United Airlines,MKE,SFO
UA109,1689987347,1689997991,10644,17864,United Airlines,SFO,ORD
UA109,1690017855,1690019781,1926,18744,United Airlines,ORD,MKE
UA109,1690047617,1690052225,4608,6616,United Airlines,MKE,LAX
UA109,1690069413,1690076643,7230,12433,United Airlines,LAX,ORD
UA109,1690099058,1690107562,8504,7465,United Airlines,ORD,MKE
UA109,1690123839,1690127663,3824,11100,United Airlines,MKE,ORD
UA109,1690145114,1690154696,9582,10464,United Airlines,ORD,MKE
UA109,1690174772,1690181078,6306,8339,United Airlines,MKE,SFO
UA109,1690194957,1690202093,7136,13881,United Airlines,SFO,LAX
UA109,1690224576,1690228012,3436,5701,United Airlines,LAX,SFO
UA109,1690235454,1690244575,9121,11097,United Airlines,SFO,ORD
UA109,1690256937,1690263526,6589,18013,United Airlines,ORD,MKE
UA109,1690290791,1690299388,8597,9058,United Airlines,MKE,LAX
UA109,1690314452,1690318815,4363,14204,United Airlines,LAX,ORD
UA109,1690335276,1690345145,9869,20008,United Airlines,ORD,MKE
UA109,1690374148,1690383419,9271,11059,United Airlines,MKE,ORD
UA109,1690397559,1690405685,8126,12950,United Airlines,ORD,MKE
UA109,1690424683,1690426604,1921,19945,United Airlines,MKE,LAX
UA109,1690447906,1690452987,5081,4336,United Airlines,LAX,ORD
UA109,1690462006,1690472077,10071,11839,United Airlines,ORD,MKE
UA109,1690490064,1690493200,3136,20202,United Airlines,MKE,LAX
UA109,1690518697,1690527511,8814,16105,United Airlines,LAX,ORD
UA109,1690550222,1690553012,2790,17447,United Airlines,ORD,MKE
UA109,1690579141,1690581794,2653,18118,United Airlines,MKE,SFO
UA109,1690603476,1690607507,4031,9337,United Airlines,SFO,LAX
UA109,1690623443,1690630127,6684,3853,United Airlines,LAX,ORD
UA109,1690643862,1690653464,9602,11998,United Airlines,ORD,MKE
UA109,1690671510,1690675897,4387,18434,United Airlines,MKE,ORD
UA109,1690697515,1690701454,3939,7602,United Airlines,ORD,MKE
UA109,1690715416,1690723244,7828,7567,United Airlines,MKE,ORD
UA109,1690734644,1690738337,3693,10877,United Airlines,ORD,MKE
UA109,1690756442,1690766156,9714,20443,United Airlines,MKE,SFO
UA109,1690788253,1690794030,5777,21416,United Airlines,SFO,LAX
UA109,1690826152,1690829611,3459,3805,United Airlines,LAX,SFO
UA109,1690835503,1690845498,9995,12708,United Airlines,SFO,LAX
UA109,1690868537,1690876614,8077,20232,United Airlines,LAX,SFO
UA109,1690905023,1690915214,10191,14548,United Airlines,SFO,ORD
UA109,1690930992,1690934739,3747,11227,United Airlines,ORD,MKE
UA109,1690948229,1690953069,4840,18568,United Airlines,MKE,SFO
UA109,1690975800,1690986092,10292,15231,United Airlines,SFO,ORD
UA109,1691002516,1691006185,3669,12861,United Airlines,ORD,MKE
UA109,1691026080,1691029371,3291,5042,United Airlines,MKE,LAX
UA109,1691042229,1691046264,4035,10953,United Airlines,LAX,SFO
UA109,1691060900,1691066568,5668,18344,United Airlines,SFO,LAX
UA109,1691085519,1691089718,4199,18981,United Airlines,LAX,ORD
UA109,1691110046,1691112038,1992,11829,United Airlines,ORD,MKE
UA109,1691128281,1691133696,5415,11606,United Airlines,MKE,LAX
UA109,1691155759,1691165725,9966,7480,United Airlines,LAX,ORD
UA109,1691182462,1691186060,3598,5037,United Airlines,ORD,MKE
UA109,1691195800,1691198051,2251,19635,United Airlines,MKE,ORD
UA109,1691219999,1691225955,5956,6516,United Airlines,ORD,MKE
UA109,1691235893,1691244161,8268,18553,United Airlines,MKE,ORD
UA109,1691263042,1691266306,3264,15010,United Airlines,ORD,MKE
UA109,1691286385,1691293022,6637,14053,United Airlines,MKE,SFO
UA109,1691316290,1691324908,8618,15629,United Airlines,SFO,LAX
UA109,1691349042,1691351463,2421,14888,United Airlines,LAX,ORD
UA109,1691376101,1691382125,6024,9043,United Airlines,ORD,MKE
UA109,1691394130,1691398224,4094,9357,United Airlines,MKE,ORD
UA109,1691416808,1691424984,8176,10582,United Airlines,ORD,MKE
UA109,1691437079,1691440438,3359,11344,United Airlines,MKE,SFO
UA109,1691459153,1691467180,8027,21392,United Airlines,SFO,ORD
UA109,1691490207,1691495281,5074,5347,United Airlines,ORD,MKE
UA109,1691500914,1691510868,9954,12437,United Airlines,MKE,ORD
UA109,1691526463,1691530122,3659,4443,United Airlines,ORD,MKE
UA109,1691541480,1691552200,10720,17851,United Airlines,MKE,ORD
UA109,1691575308,1691580454,5146,13774,United Airlines,ORD,MKE
UA109,1691600669,1691608322,7653,5040,United Airlines,MKE,ORD
UA109,1691618238,1691629035,10797,12557,United Airlines,ORD,MKE
UA109,1691643799,1691651664,7865,5393,United Airlines,MKE,LAX
UA109,1691659079,1691661117,2038,9080,United Airlines,LAX,SFO
UA109,1691671811,1691680109,8298,19103,United Airlines,SFO,LAX
UA109,1691707974,1691711505,3531,6764,United Airlines,LAX,ORD
UA109,1691725963,1691731831,5868,13604,United Airlines,ORD,MKE
UA109,1691748082,1691752733,4651,14005,United Airlines,MKE,LAX
UA109,1691770392,1691780022,9630,9911,United Airlines,LAX,ORD
UA109,1691792005,1691797825,5820,17394,United Airlines,ORD,MKE
UA109,1691824916,1691827378,2462,19311,United Airlines,MKE,ORD
UA109,1691850405,1691857616,7211,13954,United Airlines,ORD,MKE
UA109,1691873184,1691877272,4088,14748,United Airlines,MKE,ORD
UA109,1691896158,1691898496,2338,11571,United Airlines,ORD,MKE
UA109,1691917881,1691920401,2520,11892,United Airlines,MKE,SFO
UA109,1691942629,1691952591,9962,9681,United Airlines,SFO,ORD
UA109,1691964132,1691972407,8275,3985,United Airlines,ORD,MKE
UA109,1691983541,1691986499,2958,18096,United Airlines,MKE,LAX
UA109,1692005687,1692015188,9501,8081,United Airlines,LAX,ORD
UA109,1692028284,1692038058,9774,13215,United Airlines,ORD,MKE
UA109,1692060398,1692066133,5735,9712,United Airlines,MKE,SFO
UA109,1692086438,1692095972,9534,15901,United Airlines,SFO,ORD
UA109,1692122536,1692128781,6245,11628,United Airlines,ORD,MKE
UA109,1692151008,1692152871,1863,15796,United Airlines,MKE,ORD
UA109,1692178932,1692189269,10337,15030,United Airlines,ORD,MKE
UA109,1692204404,1692214241,9837,20812,United Airlines,MKE,LAX
UA109,1692240328,1692244241,3913,4741,United Airlines,LAX,ORD
UA109,1692251211,1692259035,7824,10357,United Airlines,ORD,MKE
UA109,1692274663,1692277241,2578,11061,United Airlines,MKE,SFO
UA109,1692297165,1692303294,6129,17784,United Airlines,SFO,ORD
UA109,1692324663,1692333914,9251,6120,United Airlines,ORD,MKE
UA109,1692347854,1692354652,6798,17133,United Airlines,MKE,SFO
UA109,1692373424,1692383486,10062,10438,United Airlines,SFO,LAX
UA109,1692401390,1692409481,8091,12441,United Airlines,LAX,SFO
UA109,1692431456,1692435284,3828,18052,United Airlines,SFO,LAX
UA109,1692457104,1692467509,10405,18431,United Airlines,LAX,SFO
UA109,1692495020,1692501553,6533,5531,United Airlines,SFO,ORD
UA109,1692509690,1692514222,4532,5081,United Airlines,ORD,MKE
UA109,1692527255,1692533312,6057,12349,United Airlines,MKE,LAX
UA109,1692548817,1692554668,5851,14554,United Airlines,LAX,SFO
UA109,1692575520,1692578223,2703,19447,United Airlines,SFO,ORD
UA109,1692605191,1692612920,7729,11659,United Airlines,ORD,MKE
UA109,1692634813,1692639913,5100,13774,United Airlines,MKE,SFO
UA109,1692660161,1692667011,6850,15119,United Airlines,SFO,ORD
UA109,1692690934,1692701197,10263,8293,United Airlines,ORD,MKE
UA109,1692716813,1692719210,2397,11864,United Airlines,MKE,SFO
UA109,1692741055,1692751478,10423,8655,United Airlines,SFO,ORD
UA109,1692760405,1692764246,3841,16434,United Airlines,ORD,MKE
UA109,1692788386,1692795597,7211,3815,United Airlines,MKE,LAX
UA109,1692803940,1692811618,7678,6875,United Airlines,LAX,ORD
UA109,1692818979,1692824177,5198,18000,United Airlines,ORD,MKE
UA109,1692844108,1692845956,1848,11437,United Airlines,MKE,SFO
UA109,1692867936,1692872310,4374,13229,United Airlines,SFO,LAX
UA109,1692890294,1692899637,9343,8664,United Airlines,LAX,SFO
UA109,1692908447,1692918801,10354,3614,United Airlines,SFO,ORD
UA109,1692929999,1692939619,9620,7171,United Airlines,ORD,MKE
UA109,1692950016,1692954335,4319,18460,United Airlines,MKE,SFO
UA109,1692975722,1692985351,9629,16557,United Airlines,SFO,LAX
UA109,1693008212,1693013175,4963,6623,United Airlines,LAX,ORD
UA109,1693021432,1693025626,4194,16259,United Airlines,ORD,MKE
UA109,1693049747,1693053641,3894,20388,United Airlines,MKE,LAX
UA109,1693078064,1693080528,2464,21115,United Airlines,LAX,ORD
UA109,1693107766,1693117095,9329,5995,United Airlines,ORD,MKE
UA109,1693128584,1693138233,9649,18106,United Airlines,MKE,ORD
UA109,1693166429,1693170732,4303,10218,United Airlines,ORD,MKE
UA109,1693181415,1693188246,6831,10125,United Airlines,MKE,ORD
UA109,1693201667,1693211465,9798,15540,United Airlines,ORD,MKE
UA109,1693235880,1693244521,8641,14789,United Airlines,MKE,SFO
UA109,1693267193,1693272385,5192,9930,United Airlines,SFO,ORD
UA109,1693284883,1693289114,4231,7068,United Airlines,ORD,MKE
UA109,1693303473,1693308605,5132,13835,United Airlines,MKE,SFO
UA109,1693330326,1693335137,4811,11508,United Airlines,SFO,LAX
UA109,1693354513,1693363537,9024,11781,United Airlines,LAX,SFO
UA109,1693378718,1693385697,6979,19720,United Airlines,SFO,LAX
UA109,1693415235,1693421081,5846,10924,United Airlines,LAX,ORD
UA109,1693437673,1693446394,8721,19864,United Airlines,ORD,MKE
UA109,1693468671,1693473895,5224,3668,United Airlines,MKE,SFO
UA109,1693482722,1693493067,10345,5003,United Airlines,SFO,ORD
UA109,1693502866,1693506616,3750,11157,United Airlines,ORD,MKE
UA109,1693520732,1693527659,6927,19071,United Airlines,MKE,ORD
UA109,1693549354,1693556297,6943,15084,United Airlines,ORD,MKE
UA109,1693574509,1693580260,5751,12767,United Airlines,MKE,LAX
UA109,1693598213,1693606877,8664,20016,United Airlines,LAX,ORD
UA109,1693629396,1693638514,9118,19617,United Airlines,ORD,MKE
UA109,1693658258,1693666880,8622,13008,United Airlines,MKE,ORD
UA109,1693688352,1693694995,6643,11203,United Airlines,ORD,MKE
UA109,1693711026,1693714858,3832,17464,United Airlines,MKE,SFO
UA109,1693742566,1693746168,3602,17378,United Airlines,SFO,LAX
UA109,1693765104,1693766931,1827,4303,United Airlines,LAX,SFO
UA109,1693781702,1693791603,9901,15551,United Airlines,SFO,LAX
UA109,1693815020,1693819170,4150,10623,United Airlines,LAX,ORD
UA109,1693837039,1693842322,5283,19022,United Airlines,ORD,MKE
UA109,1693870134,1693874659,4525,15900,United Airlines,MKE,ORD
UA109,1693893568,1693903070,9502,12313,United Airlines,ORD,MKE
UA109,1693917260,1693920075,2815,5089,United Airlines,MKE,SFO
UA109,1693934948,1693942908,7960,12257,United Airlines,SFO,ORD
UA109,1693959981,1693962942,2961,17490,United Airlines,ORD,MKE
UA109,1693986397,1693996796,10399,10668,United Airlines,MKE,ORD
UA109,1694009117,1694012588,3471,9263,United Airlines,ORD,MKE
UA109,1694028441,1694036364,7923,10461,United Airlines,MKE,LAX
UA109,1694053884,1694057563,3679,9932,United Airlines,LAX,SFO
UA109,1694077688,1694086437,8749,20552,United Airlines,SFO,ORD
UA109,1694111640,1694117853,6213,20349,United Airlines,ORD,MKE
UA109,1694145677,1694154643,8966,13323,United Airlines,MKE,LAX
UA109,1694169562,1694172969,3407,5850,United Airlines,LAX,SFO
UA109,1694180979,1694189104,8125,18768,United Airlines,SFO,ORD
UA109,1694209123,1694218487,9364,9211,United Airlines,ORD,MKE
UA109,1694232418,1694242191,9773,9940,United Airlines,MKE,ORD
UA109,1694257251,1694267667,10416,5745,United Airlines,ORD,MKE
UA109,1694279428,1694286105,6677,18764,United Airlines,MKE,LAX
UA109,1694314312,1694318002,3690,13441,United Airlines,LAX,SFO
UA109,1694339580,1694349371,9791,8726,United Airlines,SFO,ORD
UA109,1694360940,1694368832,7892,11394,United Airlines,ORD,MKE
UA109,1694383239,1694386105,2866,8834,United Airlines,MKE,LAX
UA109,1694399582,1694408170,8588,16556,United Airlines,LAX,SFO
UA109,1694434860,1694441493,6633,15807,United Airlines,SFO,ORD
UA109,1694461542,1694468342,6800,11540,United Airlines,ORD,MKE
UA109,1694482379,1694485318,2939,15085,United Airlines,MKE,SFO
UA109,1694507298,1694516982,9684,7069,United Airlines,SFO,LAX
UA109,1694529682,1694534054,4372,18510,United Airlines,LAX,ORD
UA109,1694562340,1694570341,8001,21236,United Airlines,ORD,MKE
UA109,1694594760,1694598674,3914,16339,United Airlines,MKE,LAX
UA109,1694621871,1694630132,8261,14150,United Airlines,LAX,ORD
UA109,1694648084,1694658124,10040,8531,United Airlines,ORD,MKE
UA109,1694670551,1694679606,9055,8737,United Airlines,MKE,SFO
UA109,1694691631,1694697392,5761,10315,United Airlines,SFO,ORD
UA109,1694710236,1694714259,4023,16822,United Airlines,ORD,MKE
UA109,1694740334,1694747966,7632,3685,United Airlines,MKE,LAX
UA109,1694753688,1694762574,8886,9867,United Airlines,LAX,SFO
UA109,1694782160,1694787370,5210,3706,United Airlines,SFO,LAX
UA109,1694801167,1694803275,2108,20100,United Airlines,LAX,SFO
UA109,1694827237,1694833640,6403,13500,United Airlines,SFO,LAX
UA109,1694851773,1694854108,2335,14827,United Airlines,LAX,SFO
UA109,1694876400,1694880729,4329,10333,United Airlines,SFO,ORD
UA109,1694899509,1694902384,2875,7864,United Airlines,ORD,MKE
UA109,1694916569,1694923954,7385,20238,United Airlines,MKE,ORD
UA109,1694945378,1694948200,2822,8074,United Airlines,ORD,MKE
UA109,1694957668,1694965422,7754,8650,United Airlines,MKE,SFO
UA109,1694974167,1694982797,8630,11249,United Airlines,SFO,ORD
UA109,1694999151,1695006266,7115,19814,United Airlines,ORD,MKE
UA109,1695030002,1695040256,10254,15821,United Airlines,MKE,LAX
UA109,1695063633,1695068277,4644,4731,United Airlines,LAX,SFO
UA109,1695073018,1695075564,2546,8569,United Airlines,SFO,LAX
UA109,1695089095,1695094409,5314,12913,United Airlines,LAX,ORD
UA109,1695115771,1695118286,2515,13687,United Airlines,ORD,MKE
UA109,1695140538,1695150499,9961,9836,United Airlines,MKE,LAX
UA109,1695163144,1695173113,9969,15351,United Airlines,LAX,SFO
UA109,1695193354,1695199997,6643,9479,United Airlines,SFO,ORD
UA109,1695214598,1695220021,5423,17362,United Airlines,ORD,MKE
UA109,1695243496,1695251366,7870,12752,United Airlines,MKE,LAX
UA109,1695273953,1695282768,8815,18552,United Airlines,LAX,SFO
UA109,1695302864,1695310333,7469,10266,United Airlines,SFO,LAX
UA109,1695325504,1695333522,8018,16347,United Airlines,LAX,ORD
UA109,1695350578,1695354804,4226,13558,United Airlines,ORD,MKE
UA109,1695372536,1695378308,5772,4927,United Airlines,MKE,SFO
UA109,1695385747,1695389126,3379,3839,United Airlines,SFO,LAX
UA109,1695397878,1695403111,5233,11671,United Airlines,LAX,ORD
UA109,1695418379,1695420979,2600,7835,United Airlines,ORD,MKE
UA109,1695435781,1695443016,7235,19389,United Airlines,MKE,SFO
UA109,1695466521,1695470069,3548,11296,United Airlines,SFO,LAX
UA109,1695484279,1695486806,2527,14872,United Airlines,LAX,SFO
UA109,1695509858,1695514990,5132,15445,United Airlines,SFO,ORD
UA109,1695535855,1695542883,7028,8622,United Airlines,ORD,MKE
UA109,1695552598,1695557307,4709,14146,United Airlines,MKE,SFO
UA109,1695578951,1695581966,3015,15962,United Airlines,SFO,ORD
